user,day,login_count,after_hours_logins,usb_events,files_accessed,unique_files,websites_visited,unique_domains,wikileaks_visits,job_site_visits,keylogger_downloads,email_count,email_size,attachments,risk_level,triggered_rules,rule_count,rule_score,rank
LQC0479,2010-09-14,6,2,14.0,22.0,22.0,165.0,49.0,1.0,5.0,0.0,15.0,399589.0,0.0,ALERT,Scenario 1: after-hours USB use with WikiLeaks upload; Scenario 2: job search followed by high USB activity; High web and usb activity,3,9,1
SGM0021,2010-11-16,2,0,6.0,3.0,3.0,114.0,38.0,0.0,1.0,0.0,11.0,408104.0,10.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,739
VIA0063,2010-11-16,2,0,14.0,26.0,26.0,143.0,41.0,0.0,2.0,0.0,14.0,396883.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,740
AJF0370,2010-11-17,13,2,26.0,24.0,24.0,114.0,40.0,0.0,3.0,0.0,11.0,360639.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,741
AJN0607,2010-11-17,5,0,8.0,2.0,2.0,162.0,54.0,0.0,3.0,0.0,15.0,466714.0,9.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,742
CTA0020,2010-11-17,4,0,18.0,1.0,1.0,108.0,39.0,0.0,2.0,0.0,11.0,332667.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,743
DLM0051,2010-11-17,3,0,16.0,26.0,26.0,190.0,43.0,0.0,26.0,0.0,18.0,560887.0,11.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,744
EIS0041,2010-11-17,15,6,12.0,19.0,19.0,114.0,45.0,0.0,5.0,0.0,10.0,354721.0,8.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,745
HCS0003,2010-11-17,2,0,8.0,13.0,13.0,285.0,10.0,0.0,4.0,0.0,27.0,870277.0,24.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,746
HPH0075,2010-11-17,3,0,18.0,20.0,20.0,180.0,34.0,0.0,4.0,0.0,19.0,554616.0,4.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,747
HSB0196,2010-11-17,2,0,14.0,23.0,23.0,120.0,37.0,0.0,2.0,0.0,11.0,291968.0,2.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,748
JCG0316,2010-11-17,5,0,6.0,4.0,4.0,162.0,53.0,0.0,2.0,0.0,15.0,499251.0,7.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,749
JDB0169,2010-11-17,3,0,20.0,22.0,22.0,162.0,54.0,0.0,3.0,0.0,13.0,392144.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,750
KKW0879,2010-11-17,4,0,17.0,2.0,2.0,162.0,43.0,0.0,2.0,0.0,14.0,438290.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,751
LRR0148,2010-11-17,3,0,6.0,6.0,6.0,143.0,50.0,0.0,5.0,0.0,14.0,371605.0,5.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,752
OBH0499,2010-11-17,6,0,18.0,3.0,3.0,162.0,48.0,0.0,5.0,0.0,15.0,469445.0,7.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,753
QRM0739,2010-11-17,2,0,18.0,27.0,27.0,162.0,37.0,0.0,14.0,0.0,16.0,502922.0,9.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,754
THR0873,2010-11-17,2,0,18.0,26.0,26.0,170.0,21.0,0.0,6.0,0.0,15.0,422326.0,7.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,755
VIA0063,2010-11-17,2,0,16.0,25.0,25.0,143.0,53.0,0.0,2.0,0.0,12.0,349530.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,756
AJF0370,2010-11-18,8,4,20.0,41.0,41.0,114.0,54.0,0.0,9.0,0.0,11.0,299953.0,10.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,757
AJN0607,2010-11-18,2,0,6.0,4.0,4.0,162.0,38.0,0.0,1.0,0.0,15.0,417740.0,9.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,758
CTA0020,2010-11-18,2,0,18.0,0.0,0.0,108.0,41.0,0.0,1.0,0.0,11.0,315504.0,10.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,759
DIW0118,2010-11-18,4,0,6.0,7.0,7.0,143.0,47.0,0.0,20.0,0.0,13.0,383518.0,15.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,760
DLM0051,2010-11-18,4,0,16.0,19.0,19.0,190.0,57.0,0.0,15.0,0.0,18.0,591670.0,10.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,761
DRR0162,2010-11-18,2,0,6.0,0.0,0.0,119.0,41.0,0.0,9.0,0.0,11.0,304013.0,10.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,762
HDS0367,2010-11-18,8,2,10.0,17.0,17.0,114.0,39.0,0.0,1.0,0.0,11.0,307843.0,9.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,763
HPH0075,2010-11-18,3,0,14.0,23.0,23.0,180.0,48.0,0.0,5.0,0.0,19.0,572131.0,11.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,764
HSB0196,2010-11-18,2,0,12.0,22.0,22.0,120.0,32.0,0.0,1.0,0.0,11.0,301005.0,4.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,765
IBB0359,2010-11-18,6,0,22.0,6.0,6.0,114.0,51.0,0.0,2.0,0.0,11.0,352328.0,11.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,766
JDB0169,2010-11-18,2,0,18.0,27.0,27.0,162.0,55.0,0.0,4.0,0.0,14.0,375375.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,767
LCB0664,2010-11-18,2,0,18.0,3.0,3.0,135.0,45.0,0.0,12.0,0.0,14.0,432450.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,768
OBH0499,2010-11-18,3,0,14.0,0.0,0.0,162.0,61.0,0.0,1.0,0.0,15.0,470751.0,6.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,769
QRM0739,2010-11-18,2,0,18.0,25.0,25.0,162.0,23.0,0.0,2.0,0.0,16.0,535410.0,7.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,770
RNP0211,2010-11-18,2,0,8.0,6.0,6.0,143.0,27.0,0.0,18.0,0.0,14.0,443084.0,19.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,771
SGM0021,2010-11-18,2,0,8.0,2.0,2.0,114.0,49.0,0.0,1.0,0.0,11.0,400192.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,772
THR0873,2010-11-18,2,0,16.0,25.0,25.0,170.0,56.0,0.0,1.0,0.0,15.0,471504.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,773
VIA0063,2010-11-18,2,0,18.0,24.0,24.0,143.0,59.0,0.0,5.0,0.0,14.0,424243.0,1.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,774
AJF0370,2010-11-19,7,2,22.0,30.0,30.0,114.0,59.0,0.0,3.0,0.0,11.0,309512.0,1.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,775
AJN0607,2010-11-19,3,0,6.0,5.0,5.0,162.0,39.0,0.0,4.0,0.0,15.0,463256.0,6.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,776
DLM0051,2010-11-19,3,0,18.0,27.0,27.0,190.0,48.0,0.0,1.0,0.0,17.0,522274.0,7.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,777
DRR0162,2010-11-19,2,0,6.0,3.0,3.0,115.0,39.0,0.0,1.0,0.0,11.0,312887.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,778
HDS0367,2010-11-19,11,2,10.0,25.0,25.0,114.0,35.0,0.0,3.0,0.0,10.0,323130.0,5.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,779
IBB0359,2010-11-19,9,4,24.0,16.0,16.0,114.0,47.0,0.0,6.0,0.0,11.0,304244.0,6.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,780
RNP0211,2010-11-19,3,0,6.0,5.0,5.0,143.0,41.0,0.0,11.0,0.0,14.0,433102.0,11.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,781
SBN0866,2010-11-19,2,0,6.0,23.0,23.0,162.0,58.0,0.0,2.0,0.0,15.0,458085.0,8.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,782
THR0873,2010-11-19,2,0,18.0,22.0,22.0,170.0,32.0,0.0,1.0,0.0,14.0,438298.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,783
VIA0063,2010-11-19,2,0,12.0,27.0,27.0,143.0,61.0,0.0,5.0,0.0,8.0,207143.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,784
ABC0174,2010-11-20,3,0,8.0,2.0,2.0,168.0,40.0,0.0,2.0,0.0,15.0,454183.0,1.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,785
AJF0370,2010-11-20,7,2,20.0,15.0,15.0,114.0,45.0,0.0,8.0,0.0,11.0,343441.0,5.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,786
HPH0075,2010-11-20,3,0,16.0,24.0,24.0,180.0,48.0,0.0,1.0,0.0,19.0,560016.0,13.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,787
HPH0075,2010-11-21,3,0,16.0,24.0,24.0,180.0,52.0,0.0,2.0,0.0,19.0,535339.0,14.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,788
AJF0370,2010-11-22,7,2,22.0,26.0,26.0,114.0,49.0,0.0,4.0,0.0,11.0,260856.0,4.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,789
AJN0607,2010-11-22,2,0,6.0,0.0,0.0,162.0,45.0,0.0,7.0,0.0,15.0,396123.0,11.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,790
DLM0051,2010-11-22,2,0,18.0,25.0,25.0,190.0,40.0,0.0,24.0,0.0,18.0,537243.0,7.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,791
HDS0367,2010-11-22,10,2,14.0,13.0,13.0,114.0,48.0,0.0,10.0,0.0,11.0,374689.0,18.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,792
HPH0075,2010-11-22,3,0,18.0,23.0,23.0,180.0,46.0,0.0,10.0,0.0,19.0,530165.0,10.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,793
HSB0196,2010-11-22,2,0,18.0,22.0,22.0,120.0,36.0,0.0,3.0,0.0,11.0,306693.0,7.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,794
JDB0169,2010-11-22,2,0,12.0,21.0,21.0,162.0,47.0,0.0,12.0,0.0,14.0,371863.0,5.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,795
OBH0499,2010-11-22,3,0,18.0,2.0,2.0,162.0,52.0,0.0,7.0,0.0,15.0,441957.0,6.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,796
QRM0739,2010-11-22,4,0,17.0,25.0,25.0,162.0,34.0,0.0,4.0,0.0,16.0,429017.0,18.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,797
VIA0063,2010-11-22,2,0,14.0,25.0,25.0,143.0,54.0,0.0,3.0,0.0,14.0,386373.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,798
AJF0370,2010-11-23,5,2,18.0,20.0,20.0,114.0,44.0,0.0,9.0,0.0,11.0,304740.0,6.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,799
DIW0118,2010-11-23,4,0,6.0,8.0,8.0,143.0,59.0,0.0,14.0,0.0,14.0,429123.0,10.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,800
DLM0051,2010-11-23,3,0,14.0,26.0,26.0,190.0,41.0,0.0,21.0,0.0,18.0,594365.0,27.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,801
EIS0041,2010-11-23,12,6,8.0,11.0,11.0,114.0,31.0,0.0,1.0,0.0,10.0,318241.0,6.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,802
FSC0601,2010-11-23,2,0,6.0,0.0,0.0,162.0,33.0,0.0,3.0,0.0,14.0,343178.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,803
HDS0367,2010-11-23,6,4,6.0,12.0,12.0,114.0,39.0,0.0,13.0,0.0,11.0,342538.0,11.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,804
HPH0075,2010-11-23,3,0,18.0,17.0,17.0,180.0,45.0,0.0,2.0,0.0,19.0,554830.0,12.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,805
IBB0359,2010-11-23,4,2,20.0,2.0,2.0,114.0,55.0,0.0,3.0,0.0,11.0,273286.0,11.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,806
OBH0499,2010-11-23,3,0,18.0,0.0,0.0,162.0,60.0,0.0,2.0,0.0,15.0,421498.0,9.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,807
QRM0739,2010-11-23,2,0,18.0,25.0,25.0,162.0,27.0,0.0,1.0,0.0,16.0,477787.0,20.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,808
RNP0211,2010-11-23,2,0,6.0,15.0,15.0,143.0,39.0,0.0,9.0,0.0,14.0,450877.0,12.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,809
VIA0063,2010-11-23,2,0,11.0,22.0,22.0,143.0,45.0,0.0,9.0,0.0,13.0,393140.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,810
ABC0174,2010-11-24,2,0,6.0,1.0,1.0,165.0,26.0,0.0,1.0,0.0,15.0,514721.0,4.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,811
AJF0370,2010-11-24,8,2,22.0,25.0,25.0,114.0,31.0,0.0,9.0,0.0,11.0,319509.0,11.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,812
AJN0607,2010-11-24,5,0,8.0,2.0,2.0,162.0,43.0,0.0,1.0,0.0,15.0,395835.0,16.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,813
DIW0118,2010-11-24,3,0,8.0,4.0,4.0,143.0,54.0,0.0,4.0,0.0,13.0,381145.0,10.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,814
DLM0051,2010-11-24,3,0,18.0,27.0,27.0,190.0,50.0,0.0,11.0,0.0,18.0,631664.0,7.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,815
HPH0075,2010-11-24,3,0,14.0,27.0,27.0,180.0,36.0,0.0,6.0,0.0,18.0,573107.0,14.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,816
HSB0196,2010-11-24,2,0,16.0,26.0,26.0,120.0,44.0,0.0,5.0,0.0,11.0,318790.0,5.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,817
JDB0169,2010-11-24,3,0,18.0,18.0,18.0,162.0,62.0,0.0,6.0,0.0,14.0,415916.0,2.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,818
OBH0499,2010-11-24,3,0,18.0,0.0,0.0,162.0,42.0,0.0,23.0,0.0,15.0,473555.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,819
QRM0739,2010-11-24,2,0,18.0,27.0,27.0,162.0,36.0,0.0,10.0,0.0,16.0,465244.0,5.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,820
RNP0211,2010-11-24,3,0,8.0,8.0,8.0,143.0,38.0,0.0,3.0,0.0,13.0,450342.0,14.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,821
VIA0063,2010-11-24,2,0,14.0,22.0,22.0,143.0,56.0,0.0,6.0,0.0,14.0,421069.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,822
AJF0370,2010-11-25,13,4,26.0,32.0,32.0,114.0,40.0,0.0,7.0,0.0,11.0,310575.0,5.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,823
SBH0537,2010-11-25,3,0,6.0,0.0,0.0,143.0,47.0,0.0,13.0,0.0,13.0,465288.0,7.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,824
AJF0370,2010-11-26,7,2,18.0,20.0,20.0,114.0,41.0,0.0,16.0,0.0,11.0,319873.0,4.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,825
DLM0051,2010-11-26,3,0,18.0,23.0,23.0,190.0,37.0,0.0,34.0,0.0,18.0,553455.0,10.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,826
DLM0051,2010-11-27,5,0,14.0,27.0,27.0,190.0,52.0,0.0,15.0,0.0,18.0,596667.0,11.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,827
HSB0196,2010-11-27,2,0,18.0,27.0,27.0,120.0,34.0,0.0,2.0,0.0,11.0,345002.0,1.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,828
OBH0499,2010-11-27,4,0,16.0,0.0,0.0,162.0,55.0,0.0,1.0,0.0,14.0,453154.0,17.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,829
HPH0075,2010-11-28,3,0,14.0,22.0,22.0,180.0,56.0,0.0,5.0,0.0,19.0,599333.0,6.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,830
OBH0499,2010-11-28,3,0,18.0,1.0,1.0,162.0,43.0,0.0,7.0,0.0,15.0,503744.0,5.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,831
AJF0370,2010-11-29,9,2,24.0,26.0,26.0,114.0,48.0,0.0,8.0,0.0,11.0,327193.0,6.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,832
AJN0607,2010-11-29,3,0,6.0,0.0,0.0,162.0,32.0,0.0,4.0,0.0,15.0,467174.0,8.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,833
DLM0051,2010-11-29,3,0,17.0,24.0,24.0,190.0,46.0,0.0,23.0,0.0,18.0,509236.0,14.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,834
DRR0162,2010-11-29,2,0,6.0,5.0,5.0,119.0,48.0,0.0,5.0,0.0,11.0,414145.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,835
EIS0041,2010-11-29,5,2,8.0,8.0,8.0,114.0,56.0,0.0,1.0,0.0,10.0,256446.0,6.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,836
GKO0078,2010-11-29,2,0,6.0,0.0,0.0,190.0,22.0,0.0,7.0,0.0,18.0,476537.0,18.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,837
HDS0367,2010-11-29,11,0,14.0,27.0,27.0,114.0,47.0,0.0,10.0,0.0,11.0,334376.0,9.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,838
HPH0075,2010-11-29,3,0,14.0,19.0,19.0,180.0,38.0,0.0,5.0,0.0,19.0,621850.0,20.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,839
HSB0196,2010-11-29,2,0,18.0,19.0,19.0,120.0,22.0,0.0,4.0,0.0,11.0,321343.0,4.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,840
JCG0316,2010-11-29,2,0,6.0,2.0,2.0,162.0,58.0,0.0,5.0,0.0,15.0,497194.0,8.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,841
JDB0169,2010-11-29,3,0,16.0,22.0,22.0,162.0,61.0,0.0,2.0,0.0,14.0,412667.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,842
KRL0501,2010-11-29,2,0,8.0,5.0,5.0,165.0,44.0,0.0,1.0,0.0,17.0,604570.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,843
LCB0664,2010-11-29,3,0,16.0,0.0,0.0,135.0,39.0,0.0,3.0,0.0,14.0,398697.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,844
MDM0625,2010-11-29,3,0,18.0,27.0,27.0,162.0,43.0,0.0,1.0,0.0,15.0,433687.0,1.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,845
OCS0865,2010-11-29,3,0,6.0,5.0,5.0,162.0,59.0,0.0,3.0,0.0,16.0,584585.0,15.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,846
QRM0739,2010-11-29,2,0,18.0,27.0,27.0,162.0,37.0,0.0,9.0,0.0,16.0,519661.0,10.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,847
RNP0211,2010-11-29,3,0,10.0,10.0,10.0,143.0,37.0,0.0,1.0,0.0,14.0,435788.0,5.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,848
SGM0021,2010-11-29,3,0,6.0,10.0,10.0,114.0,47.0,0.0,4.0,0.0,11.0,302767.0,5.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,849
THR0873,2010-11-29,2,0,15.0,26.0,26.0,170.0,54.0,0.0,2.0,0.0,15.0,479404.0,8.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,850
VIA0063,2010-11-29,2,0,16.0,22.0,22.0,143.0,43.0,0.0,5.0,0.0,14.0,409426.0,5.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,851
AJF0370,2010-11-30,5,2,20.0,20.0,20.0,114.0,52.0,0.0,16.0,0.0,4.0,151354.0,2.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,852
AJN0607,2010-11-30,3,0,8.0,2.0,2.0,162.0,34.0,0.0,4.0,0.0,15.0,458971.0,10.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,853
DLM0051,2010-11-30,3,0,18.0,19.0,19.0,190.0,41.0,0.0,19.0,0.0,17.0,546714.0,22.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,854
DRR0162,2010-11-30,2,0,6.0,4.0,4.0,115.0,35.0,0.0,1.0,0.0,9.0,261085.0,2.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,855
EIS0041,2010-11-30,5,0,6.0,9.0,9.0,114.0,46.0,0.0,2.0,0.0,10.0,324137.0,5.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,856
HDS0367,2010-11-30,11,4,10.0,14.0,14.0,114.0,45.0,0.0,18.0,0.0,11.0,345144.0,4.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,857
HPH0075,2010-11-30,2,0,14.0,26.0,26.0,180.0,47.0,0.0,1.0,0.0,19.0,584512.0,10.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,858
HSB0196,2010-11-30,2,0,16.0,27.0,27.0,120.0,37.0,0.0,4.0,0.0,11.0,338192.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,859
JDB0169,2010-11-30,3,0,18.0,22.0,22.0,162.0,52.0,0.0,2.0,0.0,14.0,407724.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,860
